"BatchNumber","PositionInBatch","FileName","Reason","SourceLengthBytes","SourceAttributes","DestinationLengthBytes","Emotion","SpeakerId","SplitSet","BoxSourcePath","ExpectedDestinationPath"
"42","49","MSP-PODCAST_2353_0934.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","159","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_0934.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_0934.wav"
"42","50","MSP-PODCAST_2353_0935.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","159","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_0935.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_0935.wav"
"42","51","MSP-PODCAST_2353_0938.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","159","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_0938.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_0938.wav"
"42","52","MSP-PODCAST_2353_0942.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","159","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_0942.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_0942.wav"
"42","53","MSP-PODCAST_2353_0944.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","159","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_0944.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_0944.wav"
"42","54","MSP-PODCAST_2353_0955.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","160","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_0955.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_0955.wav"
"42","55","MSP-PODCAST_2353_0977.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","160","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_0977.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_0977.wav"
"42","56","MSP-PODCAST_2353_0991.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","160","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_0991.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_0991.wav"
"42","57","MSP-PODCAST_2353_1000.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","160","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1000.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1000.wav"
"42","58","MSP-PODCAST_2353_1005.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","160","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1005.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1005.wav"
"42","59","MSP-PODCAST_2353_1011.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","160","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1011.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1011.wav"
"42","60","MSP-PODCAST_2353_1014.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","160","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1014.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1014.wav"
"42","61","MSP-PODCAST_2353_1015.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","160","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1015.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1015.wav"
"42","62","MSP-PODCAST_2353_1020.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","159","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1020.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1020.wav"
"42","63","MSP-PODCAST_2353_1031.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","160","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1031.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1031.wav"
"42","64","MSP-PODCAST_2353_1063.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","159","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1063.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1063.wav"
"42","65","MSP-PODCAST_2353_1064.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","159","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1064.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1064.wav"
"42","66","MSP-PODCAST_2353_1066.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","160","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1066.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1066.wav"
"42","67","MSP-PODCAST_2353_1069.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","159","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1069.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1069.wav"
"42","68","MSP-PODCAST_2353_1071.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","159","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1071.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1071.wav"
"42","69","MSP-PODCAST_2353_1073.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","159","Test1","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2353_1073.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2353_1073.wav"
"42","70","MSP-PODCAST_2357_0013.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0013.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0013.wav"
"42","71","MSP-PODCAST_2357_0033.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0033.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0033.wav"
"42","72","MSP-PODCAST_2357_0036.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0036.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0036.wav"
"42","73","MSP-PODCAST_2357_0037.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0037.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0037.wav"
"42","74","MSP-PODCAST_2357_0040.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0040.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0040.wav"
"42","75","MSP-PODCAST_2357_0041.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0041.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0041.wav"
"42","76","MSP-PODCAST_2357_0042.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0042.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0042.wav"
"42","77","MSP-PODCAST_2357_0045.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0045.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0045.wav"
"42","78","MSP-PODCAST_2357_0059.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0059.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0059.wav"
"42","79","MSP-PODCAST_2357_0067.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0067.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0067.wav"
"42","80","MSP-PODCAST_2357_0068.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0068.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0068.wav"
"42","81","MSP-PODCAST_2357_0085.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0085.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0085.wav"
"42","82","MSP-PODCAST_2357_0088.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0088.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0088.wav"
"42","83","MSP-PODCAST_2357_0089.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0089.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0089.wav"
"42","84","MSP-PODCAST_2357_0090.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0090.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0090.wav"
"42","85","MSP-PODCAST_2357_0097.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0097.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0097.wav"
"42","86","MSP-PODCAST_2357_0107.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0107.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0107.wav"
"42","87","MSP-PODCAST_2357_0108.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0108.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0108.wav"
"42","88","MSP-PODCAST_2357_0110.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0110.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0110.wav"
"42","89","MSP-PODCAST_2357_0113.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0113.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0113.wav"
"42","90","MSP-PODCAST_2357_0118.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0118.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0118.wav"
"42","91","MSP-PODCAST_2357_0119.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0119.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0119.wav"
"42","92","MSP-PODCAST_2357_0120.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0120.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0120.wav"
"42","93","MSP-PODCAST_2357_0123.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0123.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0123.wav"
"42","94","MSP-PODCAST_2357_0128.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0128.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0128.wav"
"42","95","MSP-PODCAST_2357_0129.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0129.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0129.wav"
"42","96","MSP-PODCAST_2357_0135.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0135.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0135.wav"
"42","97","MSP-PODCAST_2357_0136.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0136.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0136.wav"
"42","98","MSP-PODCAST_2357_0137.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0137.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0137.wav"
"42","99","MSP-PODCAST_2357_0139.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0139.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0139.wav"
"42","100","MSP-PODCAST_2357_0140.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0140.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0140.wav"
"42","101","MSP-PODCAST_2357_0144.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0144.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0144.wav"
"42","102","MSP-PODCAST_2357_0147.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0147.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0147.wav"
"42","103","MSP-PODCAST_2357_0148.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0148.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0148.wav"
"42","104","MSP-PODCAST_2357_0149.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0149.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0149.wav"
"42","105","MSP-PODCAST_2357_0157.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0157.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0157.wav"
"42","106","MSP-PODCAST_2357_0161.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0161.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0161.wav"
"42","107","MSP-PODCAST_2357_0163.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0163.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0163.wav"
"42","108","MSP-PODCAST_2357_0164.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0164.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0164.wav"
"42","109","MSP-PODCAST_2357_0176.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0176.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0176.wav"
"42","110","MSP-PODCAST_2357_0180.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0180.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0180.wav"
"42","111","MSP-PODCAST_2357_0181.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0181.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0181.wav"
"42","112","MSP-PODCAST_2357_0182.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0182.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0182.wav"
"42","113","MSP-PODCAST_2357_0184.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0184.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0184.wav"
"42","114","MSP-PODCAST_2357_0186.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0186.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0186.wav"
"42","115","MSP-PODCAST_2357_0187.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0187.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0187.wav"
"42","116","MSP-PODCAST_2357_0190.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0190.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0190.wav"
"42","117","MSP-PODCAST_2357_0194.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0194.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0194.wav"
"42","118","MSP-PODCAST_2357_0195.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0195.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0195.wav"
"42","119","MSP-PODCAST_2357_0197.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0197.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0197.wav"
"42","120","MSP-PODCAST_2357_0198.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","D","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0198.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0198.wav"
"42","121","MSP-PODCAST_2357_0210.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1240","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2357_0210.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_042\MSP-PODCAST_2357_0210.wav"
